name,lenS,label,名詞,agent_utterance,dialogue_act,general,context,questionmark,depend_word,nod_word,information_offer,question_depend_o,question_depend_x,response_demonstrative_o,response_demonstrative_x,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,theme_index,theme,freq,information_offer_n,response_demonstrative_o_n,response_demonstrative_x_n,question_depend_o_n,question_depend_x_n,lenS_n,general_n,context_n,UI3average_n,UI3average_diff_n,num_noun_after_n,num_noun_before_n,u_utte_len_after_n,u_utte_len_before_n,theme_index_n,cls
1902F2001_095,17.0,5.4,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,15.235,8.36,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.7307692307692311,0.7142857142857144,0.0,0.0,0.04215592186970758,0.02275036694140228,0.037037037037037035,question_depend_x
1902F2002_082,17.0,5.2,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002,22.405,10.83,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.6923076923076925,0.6785714285714286,0.0,0.0,0.0623941515185729,0.029722253584735236,0.037037037037037035,question_depend_x
1902F3002_057,17.0,5.4,9, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.6000000000000003,57.725,18.0,9,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.7307692307692311,0.75,0.225,0.0,0.1620893078920628,0.04996048323360055,0.037037037037037035,question_depend_x
1902F4001_060,17.0,5.4,3, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,52.07,14.595,3,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.7307692307692311,0.7142857142857144,0.07500000000000001,0.0,0.14612735689285314,0.04034944112001807,0.037037037037037035,question_depend_x
1902F4004_062,17.0,5.6,3, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,1.3999999999999997,40.13,12.5,3,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.7692307692307694,0.7142857142857142,0.07500000000000001,0.0,0.11242520040645818,0.03443603929095631,0.037037037037037035,question_depend_x
1902F4005_065,17.0,3.0,1, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,3.0,-1.0,29.045,18.64,1,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.2692307692307693,0.2857142857142857,0.025,0.0,0.08113638929660158,0.05176696398329006,0.037037037037037035,question_depend_x
1902F4006_089,17.0,4.8,5, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.7999999999999998,56.965,7.9,5,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.6153846153846154,0.6071428571428571,0.125,0.0,0.15994411200180653,0.021451958902562948,0.037037037037037035,question_depend_x
1902F4007_048,17.0,5.0,4, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,57.87,9.555,4,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.653846153846154,0.6428571428571428,0.1,0.0,0.16249858868691433,0.026123405216213168,0.037037037037037035,question_depend_x
1902F4008_055,17.0,4.6,5, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.6,0.5999999999999996,116.645,11.355,5,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.5769230769230769,0.5714285714285714,0.125,0.0,0.32839844191035344,0.031204132324714917,0.037037037037037035,question_depend_x
1902F4009_080,17.0,3.8,5, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,3.8,-0.20000000000000015,82.205,9.06,5,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.4230769230769231,0.42857142857142855,0.125,0.0,0.2311871965676866,0.024726205261375183,0.037037037037037035,question_depend_x
1902F4010_072,17.0,5.0,2, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,38.69000000000001,10.055,2,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.653846153846154,0.6428571428571428,0.05,0.0,0.1083606187196568,0.027534718301908092,0.037037037037037035,question_depend_x
1902F4011_068,17.0,2.8,1, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,2.8,-1.2000000000000002,74.7,16.105,1,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.2307692307692308,0.25,0.025,0.0,0.2100033871514057,0.04461160663881676,0.037037037037037035,question_depend_x
1902F6002_052,17.0,3.2,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,3.2,-0.7999999999999998,28.655,9.78,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.30769230769230776,0.3214285714285715,0.0,0.0,0.08003556508975954,0.02675849610477589,0.037037037037037035,question_depend_x
1902F7001_058,17.0,2.8,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,2.8,-1.2000000000000002,24.08,16.715,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.2307692307692308,0.25,0.0,0.0,0.0671220503556509,0.046333408603364566,0.037037037037037035,question_depend_x
1902F7002_070,17.0,6.2,7, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,6.2,2.2,70.96000000000002,12.79,7,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.8846153846153848,0.8571428571428572,0.17500000000000002,0.0,0.19944676527040764,0.03525460088065937,0.037037037037037035,question_depend_x
1902F7003_045,17.0,5.2,40, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002,354.58,10.055,40,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.6923076923076925,0.6785714285714286,1.0,0.0,1.0000000000000002,0.027534718301908092,0.037037037037037035,question_depend_x
1902M2001_063,17.0,4.0,2, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.0,-0.20000000000000015,38.83,9.77,2,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.4615384615384616,0.42857142857142855,0.05,0.0,0.10875578638365137,0.026730269843061986,0.037037037037037035,question_depend_x
1902M4001_055,17.0,4.8,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.5999999999999996,25.085,10.77,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.6153846153846154,0.5714285714285714,0.0,0.0,0.06995878965789773,0.02955289601445185,0.037037037037037035,question_depend_x
1902M4002_079,17.0,3.4,2, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,3.4,-0.8000000000000003,41.665,10.545,2,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.3461538461538462,0.3214285714285714,0.05,0.0,0.11675793157954162,0.02891780512588913,0.037037037037037035,question_depend_x
1902M5001_050,17.0,4.6,10, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.6,0.5999999999999996,134.215,10.765,10,0,3,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.5769230769230769,0.5714285714285714,0.25,0.0,0.3779919837416733,0.0295387828835949,0.1111111111111111,question_depend_x
1902M5002_084,17.0,4.6,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.6,0.5999999999999996,20.45,20.67,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.5769230769230769,0.5714285714285714,0.0,0.0,0.056875917353505716,0.05749689511121149,0.037037037037037035,question_depend_x
1902M7001_074,17.0,4.4,0, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,4.4,0.4000000000000004,30.625,11.215,0,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.5384615384615385,0.5357142857142858,0.0,0.0,0.08559613864739755,0.03080896466072033,0.037037037037037035,question_depend_x
1902M7002_065,17.0,3.2,2, さいきん旅行には行きましたか？,qy,1.0,2,1,0,0,0.0,0.0,1.0,0.0,0.0,3.2,-0.7999999999999998,33.34,14.415,2,0,1,旅行,23,0.0,0.0,0.0,0.0,1.0,0.13541666666666666,0.0,0.0125,0.30769230769230776,0.3214285714285715,0.05,0.0,0.09325956870272104,0.03984136840916789,0.037037037037037035,question_depend_x
1902F2001_096,20.0,6.0,7, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,6.0,0.5999999999999996,112.41,15.235,7,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.8461538461538465,0.5714285714285714,0.17500000000000002,0.0,0.3164446200745173,0.04215592186970758,0.07407407407407407,question_depend_x
1902F2002_083,20.0,5.6,9, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,0.39999999999999947,86.605,22.405,9,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.7692307692307694,0.5357142857142856,0.225,0.0,0.243606751721802,0.0623941515185729,0.07407407407407407,question_depend_x
1902F3002_058,20.0,5.6,6, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,0.1999999999999993,75.17999999999998,57.725,6,9,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.7692307692307694,0.4999999999999999,0.15000000000000002,0.225,0.2113582477136728,0.1620893078920628,0.07407407407407407,question_depend_x
1902F4002_057,20.0,5.2,13, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002,120.825,27.215,13,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.6785714285714286,0.325,0.0,0.34019701930676305,0.07597098340295813,0.07407407407407407,question_depend_x
1902F6001_046,20.0,5.2,8, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.2000000000000002,64.93,13.9,8,0,1,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.6785714285714286,0.2,0.0,0.1824263294569268,0.038387715930902115,0.037037037037037035,question_depend_x
1902F6002_053,20.0,5.0,1, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.7999999999999998,109.245,28.655,1,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.653846153846154,0.7857142857142856,0.025,0.0,0.30751100824206845,0.08003556508975954,0.07407407407407407,question_depend_x
1902M4001_056,20.0,5.8,4, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.8,1.0,38.44,25.085,4,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.8076923076923079,0.6428571428571428,0.1,0.0,0.10765496217680932,0.06995878965789773,0.07407407407407407,question_depend_x
1902M4002_080,20.0,5.2,3, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.8000000000000005,41.615,41.665,3,2,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.6923076923076925,0.7857142857142858,0.07500000000000001,0.05,0.11661680027097215,0.11675793157954162,0.07407407407407407,question_depend_x
1902M4003_064,20.0,4.8,2, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,1.7999999999999998,58.155,13.345,2,0,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.6153846153846154,0.7857142857142856,0.05,0.0,0.16330303714576044,0.036821158405780735,0.07407407407407407,question_depend_x
1902M7002_066,20.0,5.0,3, 旅行はどこに行ったことがありますか？,qw,1.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,1.7999999999999998,81.50999999999998,33.34,3,2,2,旅行,10,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.037500000000000006,0.653846153846154,0.7857142857142856,0.07500000000000001,0.05,0.22922547137857066,0.09325956870272104,0.07407407407407407,question_depend_x
1902F2001_098,32.0,6.2,0, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,6.2,1.7999999999999998,20.74,9.265,0,0,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.8846153846153848,0.7857142857142856,0.0,0.0,0.05769447894320876,0.025304843626510108,0.14814814814814814,question_depend_x
1902F2002_085,32.0,5.4,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,30.645,9.71,2,0,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7307692307692311,0.7142857142857144,0.05,0.0,0.08565259117082534,0.026560912272778597,0.14814814814814814,question_depend_x
1902F3002_060,32.0,5.6,8, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,2.0,139.725,43.1,8,0,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7692307692307694,0.8214285714285714,0.2,0.0,0.39354465394603133,0.12080840013548605,0.14814814814814814,question_depend_x
1902F4001_064,32.0,6.2,7, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,6.2,2.0,142.17499999999995,37.555,7,0,5,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.8846153846153848,0.8214285714285714,0.17500000000000002,0.0,0.4004600880659365,0.10515693801512928,0.1851851851851852,question_depend_x
1902F4002_058,32.0,5.6,5, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,0.39999999999999947,100.2,120.825,5,13,3,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7692307692307694,0.5357142857142856,0.125,0.325,0.2819803545218471,0.34019701930676305,0.1111111111111111,question_depend_x
1902F4005_066,32.0,5.0,1, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,40.08,29.045,1,1,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.653846153846154,0.8214285714285714,0.025,0.025,0.11228406909788867,0.08113638929660158,0.07407407407407407,question_depend_x
1902F4007_053,32.0,5.6,8, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,1.1999999999999993,117.425,20.69,8,0,6,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7692307692307694,0.6785714285714284,0.2,0.0,0.33060009032403753,0.057553347634639276,0.2222222222222222,question_depend_x
1902F4008_058,32.0,5.6,14, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,1.0,112.84,51.345,14,0,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7692307692307694,0.6428571428571428,0.35000000000000003,0.0,0.317658349328215,0.1440809529185955,0.14814814814814814,question_depend_x
1902F4009_081,32.0,5.2,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,1.4000000000000004,46.205,82.205,2,5,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.7142857142857144,0.05,0.125,0.1295726543976516,0.2311871965676866,0.07407407407407407,question_depend_x
1902F4010_073,32.0,4.6,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,4.6,-0.4000000000000004,70.025,38.69000000000001,2,2,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.5769230769230769,0.3928571428571428,0.05,0.05,0.1968076098001581,0.1083606187196568,0.07407407407407407,question_depend_x
1902F4011_069,32.0,5.2,6, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,2.4000000000000004,130.38500000000002,74.7,6,1,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.8928571428571429,0.15000000000000002,0.025,0.3671813255052502,0.2100033871514057,0.07407407407407407,question_depend_x
1902F6001_047,32.0,3.4,4, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,3.4,-1.8000000000000005,87.56,64.93,4,8,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.3461538461538462,0.14285714285714285,0.1,0.2,0.2463023597154793,0.1824263294569268,0.07407407407407407,question_depend_x
1902F6002_055,32.0,5.2,1, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,0.6000000000000005,51.575,12.88,1,0,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.5714285714285715,0.025,0.0,0.14473015693801514,0.03550863723608446,0.14814814814814814,question_depend_x
1902F7001_059,32.0,5.0,0, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.0,2.2,28.49,24.08,0,0,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.653846153846154,0.8571428571428572,0.0,0.0,0.0795698317714802,0.0671220503556509,0.07407407407407407,question_depend_x
1902F7003_049,32.0,6.2,20, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,6.2,2.2,223.005,14.445,20,0,5,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.8846153846153848,0.8571428571428572,0.5,0.0,0.6286129614993791,0.03992604719430959,0.1851851851851852,question_depend_x
1902M2001_064,32.0,5.4,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,1.4000000000000004,32.555,38.83,2,2,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7307692307692311,0.7142857142857144,0.05,0.05,0.09104380715818,0.10875578638365137,0.07407407407407407,question_depend_x
1902M4001_057,32.0,6.6,22, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,6.6,0.7999999999999998,128.01999999999998,38.44,22,4,3,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.9615384615384616,0.6071428571428571,0.55,0.1,0.36050581460991293,0.10765496217680932,0.1111111111111111,question_depend_x
1902M4003_065,32.0,5.2,1, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,0.4000000000000004,64.48,58.155,1,2,3,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.5357142857142858,0.025,0.05,0.1811561476798013,0.16330303714576044,0.1111111111111111,question_depend_x
1902M5001_051,32.0,5.6,6, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.6,1.0,83.94999999999997,134.215,6,10,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7692307692307694,0.6428571428571428,0.15000000000000002,0.25,0.2361126792367619,0.3779919837416733,0.14814814814814814,question_depend_x
1902M5002_085,32.0,5.4,0, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.4,0.8000000000000007,46.45,20.45,0,0,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.7307692307692311,0.6071428571428572,0.0,0.0,0.1302641978096421,0.056875917353505716,0.07407407407407407,question_depend_x
1902M5003_076,32.0,5.2,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,0.6000000000000005,66.22,71.395,2,3,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.5714285714285715,0.05,0.07500000000000001,0.18606751721801967,0.2006746076549622,0.07407407407407407,question_depend_x
1902M7001_075,32.0,4.8,2, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,4.8,0.39999999999999947,81.945,30.625,2,0,2,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6153846153846154,0.5357142857142856,0.05,0.0,0.2304533137631252,0.08559613864739755,0.07407407407407407,question_depend_x
1902M7002_068,32.0,5.2,6, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0,0,0.0,0.0,1.0,0.0,0.0,5.2,0.6000000000000005,62.05,32.9,6,2,4,旅行,23,0.0,0.0,0.0,0.0,1.0,0.29166666666666663,0.0,0.125,0.6923076923076925,0.5714285714285715,0.15000000000000002,0.05,0.17429716608332393,0.09201761318730947,0.14814814814814814,question_depend_x
1902F2001_099,24.0,5.8,1, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.8,-0.4000000000000004,34.504999999999995,20.74,1,0,5,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8076923076923079,0.3928571428571428,0.025,0.0,0.0965479281923902,0.05769447894320876,0.1851851851851852,question_depend_o
1902F2002_086,24.0,6.2,7, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,6.2,0.7999999999999998,89.42,30.645,7,2,5,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8846153846153848,0.6071428571428571,0.17500000000000002,0.05,0.25155244439426444,0.08565259117082534,0.1851851851851852,question_depend_o
1902F3002_062,24.0,5.8,5, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.8,1.5999999999999996,101.83,24.275,5,0,6,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8076923076923079,0.7499999999999999,0.125,0.0,0.28658123518121265,0.06767246245907194,0.2222222222222222,question_depend_o
1902F4001_066,24.0,6.0,12, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,6.0,1.5999999999999996,144.55,43.13500000000001,12,0,7,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8461538461538465,0.7499999999999999,0.30000000000000004,0.0,0.4071638252229876,0.12090719205148473,0.25925925925925924,question_depend_o
1902F4002_062,24.0,5.4,9, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.4,1.4000000000000004,138.47,8.165,9,0,7,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.7307692307692311,0.7142857142857144,0.225,0.0,0.3900022581009371,0.022199954837981255,0.25925925925925924,question_depend_o
1902F4003_067,24.0,6.0,5, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,117.18,88.255,5,12,2,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8461538461538465,0.6428571428571428,0.125,0.30000000000000004,0.329908546912047,0.2482640849045953,0.07407407407407407,question_depend_o
1902F4004_063,24.0,5.8,3, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.8,0.20000000000000015,66.125,40.13,3,3,2,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8076923076923079,0.5,0.07500000000000001,0.07500000000000001,0.18579936773173766,0.11242520040645818,0.07407407407407407,question_depend_o
1902F4005_067,24.0,5.8,6, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.8,0.7999999999999998,62.44,40.08,6,1,3,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8076923076923079,0.6071428571428571,0.15000000000000002,0.025,0.17539799029016598,0.11228406909788867,0.1111111111111111,question_depend_o
1902F4007_049,24.0,6.2,13, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,6.2,1.2000000000000002,147.575,57.87,13,4,2,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.8846153846153848,0.6785714285714286,0.325,0.1,0.4157022693914417,0.16249858868691433,0.07407407407407407,question_depend_o
1902F4009_082,24.0,5.6,4, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,5.6,0.39999999999999947,66.16,46.205,4,2,3,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.7692307692307694,0.5357142857142856,0.1,0.05,0.18589815964773626,0.1295726543976516,0.1111111111111111,question_depend_o
1902F4010_075,24.0,6.4,12, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,1,0,0.0,1.0,0.0,0.0,0.0,6.4,0.8000000000000007,101.75,63.75,12,6,4,旅行,23,0.0,0.0,0.0,1.0,0.0,0.20833333333333331,0.0,0.125,0.9230769230769234,0.6071428571428572,0.30000000000000004,0.15000000000000002,0.28635542508750145,0.17909563057468672,0.14814814814814814,question_depend_o
