name,lenS,label,名詞,agent_utterance,UI3average,UI3average_diff,u_utte_len_after,u_utte_len_before,num_noun_after,num_noun_before,cls
1902M4002_012,20.0,40,1, 具体的に教えてもらっていいですか？,40,-14,52.794999999999995,57.805,1,4,qs_d_o
1902M4002_024,20.0,40,10, 具体的に教えてもらっていいですか？,40,0,84.66,44.720000000000006,10,1,qs_d_o
1902M5002_044,20.0,32,1, 具体的に教えてもらっていいですか？,32,-18,45.129999999999995,43.955,1,0,qs_d_o
1902M5003_041,20.0,58,11, 具体的に教えてもらっていいですか？,58,2,102.95,104.33500000000001,11,10,qs_d_o
1902M7001_081,20.0,30,4, 具体的に教えてもらっていいですか？,30,-20,94.855,95.07999999999998,4,3,qs_d_o
1902M7002_072,20.0,56,3, 具体的に教えてもらっていいですか？,56,4,86.605,39.04,3,0,qs_d_o
1902F2001_035,16.0,40,0, なるほど、よくご存じですね・・,40,-14,4.035,80.0,0,8,re_d_x
1902F4003_014,16.0,56,0, なるほど、よくご存じですね・・,56,-10,13.260000000000002,44.489999999999995,0,3,re_d_x
1902F6002_040,16.0,42,0, なるほど、よくご存じですね・・,42,-16,14.97,96.44500000000001,0,4,re_d_x
1902F7002_051,16.0,44,0, なるほど、よくご存じですね・・,44,-18,18.720000000000002,73.58500000000001,0,4,re_d_x
1902F7003_014,16.0,56,10, なるほど、よくご存じですね・・,56,2,115.73,83.78999999999999,10,4,re_d_x
1902M3001_049,16.0,38,0, なるほど、よくご存じですね・・,38,-18,3.62,105.895,0,14,re_d_x
1902M4001_039,16.0,36,0, なるほど、よくご存じですね・・,36,-30,15.72,81.805,0,16,re_d_x
1902F2001_036,30.0,32,0, そうですか。そのスポーツはテレビで鑑賞はされますか・・,32,-8,26.985,4.035,0,0,qs_s_o
1902F4007_030,30.0,38,6, そうですか。そのスポーツはテレビで鑑賞はされますか・・,38,0,126.635,73.80499999999999,6,3,qs_s_o
1902F6001_036,30.0,44,2, そうですか。そのスポーツはテレビで鑑賞はされますか・・,44,-8,33.555,19.35,2,0,qs_s_o
1902F2001_038,34.0,58,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,58,22,25.415,6.390000000000001,0,0,qs_s_x
1902F4003_025,34.0,54,1, 日本で開催されるオリンピックを、見にいく予定はありますか？,54,-4,26.065,49.585,1,4,qs_s_x
1902F4005_044,34.0,54,3, 日本で開催されるオリンピックを、見にいく予定はありますか？,54,10,31.22,47.105,3,3,qs_s_x
1902F4006_072,34.0,28,1, 日本で開催されるオリンピックを、見にいく予定はありますか？,28,-10,27.91,7.555,1,0,qs_s_x
1902F4007_027,34.0,40,2, 日本で開催されるオリンピックを、見にいく予定はありますか？,40,-14,63.64,22.294999999999998,2,1,qs_s_x
1902F4009_068,34.0,30,2, 日本で開催されるオリンピックを、見にいく予定はありますか？,30,-14,20.19,21.845,2,0,qs_s_x
1902F4010_034,34.0,44,3, 日本で開催されるオリンピックを、見にいく予定はありますか？,44,-8,41.19500000000001,43.125,3,3,qs_s_x
1902F7002_038,34.0,32,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,32,-6,28.904999999999998,23.83,0,0,qs_s_x
1902M2001_036,34.0,34,1, 日本で開催されるオリンピックを、見にいく予定はありますか？,34,-6,63.135000000000005,12.775,1,0,qs_s_x
1902M4001_028,34.0,50,4, 日本で開催されるオリンピックを、見にいく予定はありますか？,50,4,53.8,19.92,4,1,qs_s_x
1902M4002_054,34.0,38,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,38,-14,36.07,34.835,0,2,qs_s_x
1902M4003_084,34.0,34,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,34,6,13.385,50.105000000000004,0,1,qs_s_x
1902M5002_037,34.0,54,1, 日本で開催されるオリンピックを、見にいく予定はありますか？,54,12,61.1,17.02,1,0,qs_s_x
1902M5003_063,34.0,50,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,50,6,51.17,16.13,0,0,qs_s_x
1902M7001_069,34.0,20,0, 日本で開催されるオリンピックを、見にいく予定はありますか？,20,-16,29.51,46.64,0,3,qs_s_x
1902M7002_059,34.0,42,2, 日本で開催されるオリンピックを、見にいく予定はありますか？,42,2,32.96,19.605,2,0,qs_s_x
1902F2001_039,12.0,42,0, そうですね、わかります。,42,-16,18.134999999999998,25.415,0,0,re_d_x
1902F7003_015,12.0,40,0, そうですね、わかります。,40,-16,14.885,115.73,0,10,re_d_x
1902M5003_037,12.0,40,0, そうですね、わかります。,40,0,30.285000000000004,81.18,0,6,re_d_x
1902M5003_082,12.0,40,0, そうですね、わかります。,40,-14,35.705,99.075,0,7,re_d_x
1902F2001_040,23.0,48,1, なにかおすすめのスポーツ観戦はありますか？,48,6,55.09,18.134999999999998,1,0,qs_s_x
1902F4010_036,23.0,40,3, なにかおすすめのスポーツ観戦はありますか？,40,-4,52.635,41.19500000000001,3,3,qs_s_x
1902F7002_041,23.0,60,7, なにかおすすめのスポーツ観戦はありますか？,60,24,62.885,52.885,7,0,qs_s_x
1902M4001_022,23.0,62,14, なにかおすすめのスポーツ観戦はありますか？,62,6,103.835,49.57,14,2,qs_s_x
1902M7002_045,23.0,48,9, なにかおすすめのスポーツ観戦はありますか？,48,-2,95.63499999999999,39.365,9,2,qs_s_x
1902F2001_042,33.0,28,0, そうなんですか．それでは一度独自で調べてみたいと思います．,28,-20,18.32,55.09,0,1,re_d_o
1902F4008_042,33.0,38,0, そうなんですか．それでは一度独自で調べてみたいと思います．,38,10,32.95,123.455,0,2,re_d_o
1902F4011_040,33.0,34,0, そうなんですか．それでは一度独自で調べてみたいと思います．,34,-12,25.634999999999998,163.73000000000002,0,12,re_d_o
1902F2001_049,20.0,62,18, それのどういったところが好きなんですか？,62,2,111.64999999999999,21.85,18,0,qs_d_o
1902F2002_029,20.0,56,4, それのどういったところが好きなんですか？,56,4,53.129999999999995,48.324999999999996,4,4,qs_d_o
1902F3002_046,20.0,60,5, それのどういったところが好きなんですか？,60,8,94.915,65.595,5,9,qs_d_o
1902F4001_028,20.0,58,9, それのどういったところが好きなんですか？,58,6,131.84,88.705,9,6,qs_d_o
1902M4002_036,20.0,58,7, それのどういったところが好きなんですか？,58,2,86.25,80.255,7,3,qs_d_o
1902F2001_052,24.0,52,11, もう少し詳しく教えていただいていいですか。,52,2,94.25,49.88,11,2,qs_d_x
1902F3002_059,24.0,36,0, もう少し詳しく教えていただいていいですか。,36,-20,43.099999999999994,75.17999999999999,0,6,qs_d_x
1902F4003_054,24.0,56,9, もう少し詳しく教えていただいていいですか。,56,4,70.36500000000001,75.32,9,9,qs_d_x
1902F4003_057,24.0,52,16, もう少し詳しく教えていただいていいですか。,52,2,126.19,76.265,16,5,qs_d_x
1902F4003_061,24.0,52,15, もう少し詳しく教えていただいていいですか。,52,8,119.53,63.099999999999994,15,2,qs_d_x
1902F4004_036,24.0,54,8, もう少し詳しく教えていただいていいですか。,54,6,73.45,58.99,8,3,qs_d_x
1902F4005_017,24.0,50,7, もう少し詳しく教えていただいていいですか。,50,-6,94.155,39.51,7,3,qs_d_x
1902F4006_029,24.0,50,10, もう少し詳しく教えていただいていいですか。,50,-6,68.96,27.53,10,2,qs_d_x
1902F4008_027,24.0,58,11, もう少し詳しく教えていただいていいですか。,58,6,184.20999999999998,56.725,11,5,qs_d_x
1902F4008_060,24.0,36,0, もう少し詳しく教えていただいていいですか。,36,-6,63.69500000000001,10.235000000000001,0,0,qs_d_x
1902F4009_015,24.0,40,0, もう少し詳しく教えていただいていいですか。,40,2,28.730000000000004,2.3649999999999998,0,0,qs_d_x
1902F4009_044,24.0,52,1, もう少し詳しく教えていただいていいですか。,52,0,30.169999999999998,37.07,1,0,qs_d_x
1902F4009_063,24.0,62,13, もう少し詳しく教えていただいていいですか。,62,8,111.995,37.795,13,2,qs_d_x
1902F4009_084,24.0,50,3, もう少し詳しく教えていただいていいですか。,50,-2,62.135,76.3,3,5,qs_d_x
1902F4009_096,24.0,44,6, もう少し詳しく教えていただいていいですか。,44,-2,60.06999999999999,24.48,6,1,qs_d_x
1902F4010_044,24.0,58,7, もう少し詳しく教えていただいていいですか。,58,2,118.33,59.57,7,4,qs_d_x
1902F4010_074,24.0,56,6, もう少し詳しく教えていただいていいですか。,56,10,63.75,70.025,6,2,qs_d_x
1902F4010_088,24.0,54,7, もう少し詳しく教えていただいていいですか。,54,2,65.315,54.12,7,6,qs_d_x
1902F6001_015,24.0,52,4, もう少し詳しく教えていただいていいですか。,52,10,80.02499999999999,9.335,4,0,qs_d_x
1902F6001_042,24.0,50,6, もう少し詳しく教えていただいていいですか。,50,-2,91.27499999999999,66.75,6,6,qs_d_x
1902F7001_022,24.0,38,0, もう少し詳しく教えていただいていいですか。,38,-6,36.75,50.279999999999994,0,1,qs_d_x
1902F7001_034,24.0,52,3, もう少し詳しく教えていただいていいですか。,52,-4,58.54,31.43,3,2,qs_d_x
1902F7002_058,24.0,60,10, もう少し詳しく教えていただいていいですか。,60,2,149.665,70.795,10,5,qs_d_x
1902F7002_065,24.0,56,16, もう少し詳しく教えていただいていいですか。,56,8,143.335,87.83500000000001,16,1,qs_d_x
1902M2001_044,24.0,54,9, もう少し詳しく教えていただいていいですか。,54,2,129.07,79.0,9,3,qs_d_x
1902M4003_028,24.0,46,4, もう少し詳しく教えていただいていいですか。,46,2,92.96,102.94,4,1,qs_d_x
1902M5002_013,24.0,52,2, もう少し詳しく教えていただいていいですか。,52,6,47.405,35.055,2,1,qs_d_x
1902M5003_013,24.0,48,7, もう少し詳しく教えていただいていいですか。,48,0,79.79,53.05500000000001,7,3,qs_d_x
1902M5003_079,24.0,60,14, もう少し詳しく教えていただいていいですか。,60,8,93.38499999999999,45.019999999999996,14,2,qs_d_x
1902M7001_033,24.0,32,0, もう少し詳しく教えていただいていいですか。,32,-10,63.8,74.66,0,2,qs_d_x
1902M7001_041,24.0,32,0, もう少し詳しく教えていただいていいですか。,32,-20,68.25999999999999,94.27,0,5,qs_d_x
1902F2001_053,7.0,38,0, すごいですね。,38,-14,26.935,94.25,0,11,re_d_x
1902F2001_053,7.0,38,0, すごいですね。,38,-14,26.935,94.25,0,11,re_d_x
1902F2001_097,7.0,44,0, すごいですね。,44,-16,9.265,112.41,0,7,re_d_x
1902F2001_097,7.0,44,0, すごいですね。,44,-16,9.265,112.41,0,7,re_d_x
1902F4004_066,7.0,50,3, すごいですね。,50,-14,32.125,108.9,3,8,re_d_x
1902F4004_066,7.0,50,3, すごいですね。,50,-14,32.125,108.9,3,8,re_d_x
1902F4006_040,7.0,38,0, すごいですね。,38,-4,8.815,62.79,0,2,re_d_x
1902F4006_040,7.0,38,0, すごいですね。,38,-4,8.815,62.79,0,2,re_d_x
1902F4007_023,7.0,50,0, すごいですね。,50,-14,5.835,165.45000000000002,0,19,re_d_x
1902F4007_023,7.0,50,0, すごいですね。,50,-14,5.835,165.45000000000002,0,19,re_d_x
1902M2001_045,7.0,44,0, すごいですね。,44,-10,23.105000000000004,129.07,0,9,re_d_x
1902M2001_045,7.0,44,0, すごいですね。,44,-10,23.105000000000004,129.07,0,9,re_d_x
1902M2001_071,7.0,42,0, すごいですね。,42,-6,58.585,27.759999999999998,0,1,re_d_x
1902M2001_071,7.0,42,0, すごいですね。,42,-6,58.585,27.759999999999998,0,1,re_d_x
1902M4001_061,7.0,40,0, すごいですね。,40,-6,23.439999999999998,5.745,0,0,re_d_x
1902M4001_061,7.0,40,0, すごいですね。,40,-6,23.439999999999998,5.745,0,0,re_d_x
1902M7001_057,7.0,38,0, すごいですね。,38,-14,45.940000000000005,33.29,0,2,re_d_x
1902M7001_057,7.0,38,0, すごいですね。,38,-14,45.940000000000005,33.29,0,2,re_d_x
1902F2001_056,13.0,38,0, ありがとうございました・・,38,0,17.675,9.785,0,0,thank
1902F2001_070,13.0,38,0, ありがとうございました・・,38,0,15.89,8.030000000000001,0,0,thank
1902F2002_040,13.0,40,0, ありがとうございました・・,40,-4,9.22,30.345,0,0,thank
1902F2002_049,13.0,40,0, ありがとうございました・・,40,-6,7.22,31.965,0,0,thank
1902F2002_102,13.0,40,0, ありがとうございました・・,40,0,9.235,28.439999999999998,0,0,thank
1902F3001_034,13.0,40,0, ありがとうございました・・,40,-8,33.56,137.95,0,10,thank
1902F3002_020,13.0,46,0, ありがとうございました・・,46,2,15.145,28.5,0,0,thank
1902F3002_054,13.0,40,0, ありがとうございました・・,40,0,13.14,19.845,0,0,thank
1902F4001_051,13.0,40,0, ありがとうございました・・,40,0,12.92,12.695,0,0,thank
1902F4002_029,13.0,46,0, ありがとうございました・・,46,8,24.115000000000002,22.5,0,0,thank
1902F4002_054,13.0,36,0, ありがとうございました・・,36,0,14.254999999999999,11.82,0,0,thank
1902F4003_076,13.0,40,0, ありがとうございました・・,40,0,8.48,11.530000000000001,0,0,thank
1902F4004_040,13.0,42,0, ありがとうございました・・,42,-8,6.3100000000000005,35.84,0,0,thank
1902F4004_046,13.0,42,1, ありがとうございました・・,42,12,14.49,16.85,1,0,thank
1902F4004_074,13.0,48,1, ありがとうございました・・,48,-4,37.32,53.22,1,0,thank
1902F4005_020,13.0,36,0, ありがとうございました・・,36,6,5.055,38.945,0,0,thank
1902F4005_090,13.0,40,0, ありがとうございました・・,40,-2,10.245,16.535,0,0,thank
1902F4006_020,13.0,42,0, ありがとうございました・・,42,-2,6.375,20.674999999999997,0,0,thank
1902F4006_058,13.0,40,0, ありがとうございました・・,40,0,6.710000000000001,14.675,0,0,thank
1902F4006_087,13.0,38,0, ありがとうございました・・,38,-2,14.325000000000001,12.495000000000001,0,0,thank
1902F4006_116,13.0,38,0, ありがとうございました・・,38,0,5.225,31.965,0,0,thank
1902F4007_032,13.0,40,0, ありがとうございました・・,40,0,28.515,20.07,0,0,thank
1902F4007_046,13.0,38,0, ありがとうございました・・,38,0,17.92,11.165000000000001,0,0,thank
1902F4008_021,13.0,40,0, ありがとうございました・・,40,0,10.865,9.335,0,0,thank
1902F4008_032,13.0,40,0, ありがとうございました・・,40,-2,7.2250000000000005,15.860000000000001,0,0,thank
1902F4008_043,13.0,40,0, ありがとうございました・・,40,2,4.39,32.95,0,0,thank
1902F4009_078,13.0,38,0, ありがとうございました・・,38,0,10.66,15.805,0,0,thank
1902F4009_107,13.0,40,0, ありがとうございました・・,40,2,8.95,17.23,0,0,thank
1902F4010_048,13.0,40,1, ありがとうございました・・,40,-4,15.285,23.765,1,0,thank
1902F4010_069,13.0,40,0, ありがとうございました・・,40,2,8.425,11.99,0,0,thank
1902F4010_095,13.0,44,0, ありがとうございました・・,44,-4,12.969999999999999,23.675,0,0,thank
1902F4011_020,13.0,38,0, ありがとうございました・・,38,-2,12.6,81.75,0,0,thank
1902F6001_086,13.0,40,0, ありがとうございました・・,40,0,4.44,14.735,0,0,thank
1902F6002_016,13.0,44,0, ありがとうございました・・,44,-10,12.825,50.865,0,2,thank
1902F6002_049,13.0,40,0, ありがとうございました・・,40,-8,6.555,71.865,0,0,thank
1902F7001_075,13.0,40,0, ありがとうございました・・,40,8,14.435,12.515,0,0,thank
1902F7002_045,13.0,40,0, ありがとうございました・・,40,-14,4.755,55.035,0,0,thank
1902F7002_054,13.0,40,0, ありがとうございました・・,40,0,24.335,42.830000000000005,0,0,thank
1902F7002_068,13.0,42,0, ありがとうございました・・,42,-4,10.68,23.435000000000002,0,0,thank
1902F7003_020,13.0,38,0, ありがとうございました・・,38,-22,15.24,32.42,0,3,thank
1902F7003_060,13.0,46,1, ありがとうございました・・,46,-4,19.950000000000003,59.94,1,0,thank
1902M2001_024,13.0,40,0, ありがとうございました・・,40,-2,4.605,12.015,0,0,thank
1902M2001_038,13.0,38,0, ありがとうございました・・,38,6,5.88,27.965,0,0,thank
1902M3001_064,13.0,42,0, ありがとうございました・・,42,2,23.769999999999996,7.119999999999999,0,0,thank
1902M4002_057,13.0,40,0, ありがとうございました・・,40,-10,17.135,22.47,0,0,thank
1902M4002_086,13.0,40,0, ありがとうございました・・,40,6,8.905,13.120000000000001,0,0,thank
1902M4003_059,13.0,40,0, ありがとうございました・・,40,2,10.225,15.405,0,0,thank
1902M5001_031,13.0,40,0, ありがとうございました・・,40,8,8.94,186.64000000000001,0,9,thank
1902M5001_046,13.0,42,0, ありがとうございました・・,42,4,18.990000000000002,340.24,0,4,thank
1902M5001_059,13.0,42,0, ありがとうございました・・,42,0,9.205,20.85,0,0,thank
1902M5002_021,13.0,42,0, ありがとうございました・・,42,4,12.155000000000001,40.949999999999996,0,0,thank
1902M5002_048,13.0,42,0, ありがとうございました・・,42,0,14.335,47.405,0,0,thank
1902M5002_067,13.0,42,2, ありがとうございました・・,42,-2,8.67,29.585,2,0,thank
1902M5003_019,13.0,42,0, ありがとうございました・・,42,0,13.085,24.834999999999997,0,0,thank
1902M7001_026,13.0,34,0, ありがとうございました・・,34,4,11.16,36.46,0,0,thank
1902M7001_058,13.0,40,0, ありがとうございました・・,40,2,6.67,45.940000000000005,0,0,thank
1902M7002_062,13.0,42,0, ありがとうございました・・,42,-6,10.735,36.115,0,0,thank
1902M7002_084,13.0,42,0, ありがとうございました・・,42,4,10.504999999999999,8.685,0,0,thank
1902F2001_058,38.0,48,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,10,30.755,17.675,1,0,qs_s_x
1902F2002_051,38.0,50,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,50,10,19.285,7.22,1,0,qs_s_x
1902F3001_028,38.0,54,4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,54,4,25.335,59.12,4,0,qs_s_x
1902F3002_037,38.0,50,4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,50,8,51.51,17.08,4,0,qs_s_x
1902F4002_022,38.0,56,4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,56,0,50.345000000000006,35.515,4,1,qs_s_x
1902F4003_034,38.0,46,5, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,46,8,64.445,27.825000000000003,5,3,qs_s_x
1902F4006_044,38.0,48,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,10,35.78,64.95,3,0,qs_s_x
1902F4007_039,38.0,46,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,46,4,46.80500000000001,23.805,3,0,qs_s_x
1902F4009_048,38.0,42,0, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,42,-10,32.245,30.169999999999998,0,1,qs_s_x
1902F4010_051,38.0,44,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,44,4,67.815,15.285,3,1,qs_s_x
1902F4011_042,38.0,38,2, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,38,4,39.4,25.634999999999998,2,0,qs_s_x
1902F6001_057,38.0,44,8, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,44,2,82.205,9.385,8,0,qs_s_x
1902F6002_038,38.0,50,0, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,50,0,37.265,29.895,0,0,qs_s_x
1902F7001_039,38.0,48,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,8,57.55,35.135,1,0,qs_s_x
1902F7002_056,38.0,60,6, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,60,20,64.985,24.335,6,0,qs_s_x
1902F7003_054,38.0,54,9, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,54,16,83.63,38.445,9,0,qs_s_x
1902M4003_042,38.0,48,3, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,4,50.22,36.575,3,0,qs_s_x
1902M5001_028,38.0,52,15, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,52,14,163.72,121.61500000000001,15,10,qs_s_x
1902M5002_056,38.0,48,2, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,8,43.83,45.505,2,0,qs_s_x
1902M5003_039,38.0,48,4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,48,8,67.78999999999999,30.285000000000004,4,0,qs_s_x
1902M7001_046,38.0,52,1, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,52,8,22.9,19.21,1,0,qs_s_x
1902M7002_034,38.0,52,5, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,52,12,69.395,22.585,5,0,qs_s_x
1902F2001_060,15.0,58,4, 具体的に教えてください？,58,4,39.975,22.905,4,1,qs_d_o
1902F3002_038,15.0,52,6, 具体的に教えてください？,52,2,135.57999999999998,51.51,6,4,qs_d_o
1902F7002_057,15.0,58,5, 具体的に教えてください？,58,-2,70.795,64.985,5,6,qs_d_o
1902F2001_061,22.0,36,4, その歌手のどういうところが好きなんですか？,36,-22,116.58,39.975,4,4,qs_s_o
1902F2002_053,22.0,62,6, その歌手のどういうところが好きなんですか？,62,6,62.305,32.62,6,2,qs_s_o
1902F3001_030,22.0,50,5, その歌手のどういうところが好きなんですか？,50,-4,84.61,70.0,5,6,qs_s_o
1902F3002_039,22.0,54,7, その歌手のどういうところが好きなんですか？,54,2,86.22500000000001,135.57999999999998,7,6,qs_s_o
1902F4006_047,22.0,54,1, その歌手のどういうところが好きなんですか？,54,-4,21.44,73.78999999999999,1,10,qs_s_o
1902F4009_050,22.0,56,0, その歌手のどういうところが好きなんですか？,56,2,31.175,53.39,0,3,qs_s_o
1902F6001_059,22.0,32,0, その歌手のどういうところが好きなんですか？,32,-20,77.605,50.125,0,3,qs_s_o
1902M4003_044,22.0,40,2, その歌手のどういうところが好きなんですか？,40,-12,75.6,47.195,2,2,qs_s_o
1902M5002_058,22.0,58,2, その歌手のどういうところが好きなんですか？,58,6,84.30999999999999,53.849999999999994,2,4,qs_s_o
1902M7002_038,22.0,54,4, その歌手のどういうところが好きなんですか？,54,-6,91.4,73.665,4,9,qs_s_o
1902F2001_062,8.0,38,0, そうなんですね。,38,2,14.990000000000002,116.58,0,4,re_d_x
1902F2001_082,8.0,38,0, そうなんですね。,38,8,18.305,36.06,0,0,re_d_x
1902F2001_106,8.0,40,0, そうなんですね。,40,-6,17.54,47.77,0,2,re_d_x
1902F2002_024,8.0,40,0, そうなんですね。,40,-12,12.18,53.875,0,10,re_d_x
1902F2002_061,8.0,40,0, そうなんですね。,40,10,8.75,67.225,0,2,re_d_x
1902F2002_072,8.0,42,0, そうなんですね。,42,6,17.855,35.059999999999995,0,1,re_d_x
1902F2002_074,8.0,40,0, そうなんですね。,40,6,12.545,16.845000000000002,0,0,re_d_x
1902F3001_062,8.0,40,0, そうなんですね。,40,-2,20.38,23.605,0,0,re_d_x
1902F4001_042,8.0,42,0, そうなんですね。,42,-14,51.65,57.34,0,10,re_d_x
1902F4001_045,8.0,38,0, そうなんですね。,38,2,18.835,75.78,0,3,re_d_x
1902F4002_035,8.0,50,0, そうなんですね。,50,-6,59.34,242.04000000000002,0,22,re_d_x
1902F4002_046,8.0,38,0, そうなんですね。,38,2,8.85,140.47,0,7,re_d_x
1902F4003_043,8.0,38,0, そうなんですね。,38,4,11.625,41.645,0,0,re_d_x
1902F4004_018,8.0,42,0, そうなんですね。,42,-6,26.805,40.14,0,1,re_d_x
1902F4004_031,8.0,40,0, そうなんですね。,40,0,30.405,4.375,0,0,re_d_x
1902F4004_059,8.0,36,0, そうなんですね。,36,6,38.5,24.849999999999998,0,0,re_d_x
1902F4004_069,8.0,42,0, そうなんですね。,42,-8,15.075000000000001,95.82000000000001,0,4,re_d_x
1902F4005_015,8.0,46,0, そうなんですね。,46,-8,12.515,41.485,0,3,re_d_x
1902F4006_033,8.0,38,0, そうなんですね。,38,10,52.510000000000005,65.285,0,5,re_d_x
1902F4007_028,8.0,40,0, そうなんですね。,40,0,7.355,63.64,0,2,re_d_x
1902F4008_014,8.0,40,0, そうなんですね。,40,-20,5.77,95.3,0,3,re_d_x
1902F4009_027,8.0,46,0, そうなんですね。,46,-8,14.975000000000001,58.05,0,2,re_d_x
1902F4009_069,8.0,34,0, そうなんですね。,34,4,14.97,20.19,0,2,re_d_x
1902F4010_012,8.0,44,0, そうなんですね。,44,-10,14.1,55.66,0,4,re_d_x
1902F4010_038,8.0,34,0, そうなんですね。,34,-6,33.42,6.42,0,0,re_d_x
1902F4010_057,8.0,34,0, そうなんですね。,34,-4,19.805,6.805,0,0,re_d_x
1902F4010_067,8.0,42,2, そうなんですね。,42,8,30.04,32.19,2,1,re_d_x
1902F4011_038,8.0,38,0, そうなんですね。,38,-4,18.37,65.17999999999999,0,5,re_d_x
1902F4011_051,8.0,40,0, そうなんですね。,40,2,29.205000000000002,11.15,0,0,re_d_x
1902F4011_054,8.0,36,0, そうなんですね。,36,10,6.9399999999999995,161.235,0,6,re_d_x
1902F7001_065,8.0,30,0, そうなんですね。,30,14,22.29,45.415,0,0,re_d_x
1902F7001_067,8.0,38,0, そうなんですね。,38,14,9.585,54.02,0,3,re_d_x
1902F7001_070,8.0,36,0, そうなんですね。,36,12,24.415,21.5,0,0,re_d_x
1902F7001_074,8.0,32,0, そうなんですね。,32,16,12.515,30.755,0,2,re_d_x
1902F7002_013,8.0,40,0, そうなんですね。,40,4,8.02,86.815,0,3,re_d_x
1902F7002_016,8.0,42,0, そうなんですね。,42,-10,22.185000000000002,49.325,0,2,re_d_x
1902F7002_040,8.0,36,0, そうなんですね。,36,-2,52.885,8.33,0,0,re_d_x
1902F7003_024,8.0,54,4, そうなんですね。,54,-2,63.97,121.35999999999999,4,12,re_d_x
1902F7003_036,8.0,34,0, そうなんですね。,34,-2,16.924999999999997,7.62,0,0,re_d_x
1902M2001_014,8.0,38,0, そうなんですね。,38,-4,13.655,89.32000000000001,0,7,re_d_x
1902M2001_021,8.0,44,0, そうなんですね。,44,-4,14.315,53.125,0,3,re_d_x
1902M2001_037,8.0,32,0, そうなんですね。,32,-2,27.965,63.135000000000005,0,1,re_d_x
1902M2001_049,8.0,38,0, そうなんですね。,38,8,6.595,74.805,0,1,re_d_x
1902M2001_055,8.0,40,0, そうなんですね。,40,2,10.595,122.98,0,4,re_d_x
1902M2001_057,8.0,34,0, そうなんですね。,34,2,8.06,103.61000000000001,0,7,re_d_x
1902M4002_050,8.0,38,0, そうなんですね。,38,-2,16.115,10.0,0,0,re_d_x
1902M4002_074,8.0,44,0, そうなんですね。,44,-10,14.155,101.875,0,9,re_d_x
1902M4002_076,8.0,40,0, そうなんですね。,40,-14,9.425,90.83500000000001,0,5,re_d_x
1902M4003_069,8.0,40,0, そうなんですね。,40,18,17.695,82.12,0,1,re_d_x
1902M4003_073,8.0,40,0, そうなんですね。,40,-8,18.33,20.755,0,0,re_d_x
1902M4003_085,8.0,36,0, そうなんですね。,36,2,5.925000000000001,13.385,0,0,re_d_x
1902M5002_045,8.0,40,0, そうなんですね。,40,8,18.125,45.129999999999995,0,1,re_d_x
1902M7001_016,8.0,38,0, そうなんですね。,38,10,12.375,43.69500000000001,0,3,re_d_x
1902M7002_012,8.0,40,0, そうなんですね。,40,-4,18.53,60.305,0,3,re_d_x
1902M7002_020,8.0,40,0, そうなんですね。,40,4,10.61,51.905,0,0,re_d_x
1902M7002_060,8.0,40,0, そうなんですね。,40,-2,27.37,32.96,0,2,re_d_x
1902M7002_075,8.0,38,0, そうなんですね。,38,8,13.03,69.49,0,2,re_d_x
1902F2001_064,11.0,44,0, カラオケは好きですか？,44,8,16.255,7.87,0,0,qs_s_x
1902F4006_048,11.0,48,0, カラオケは好きですか？,48,-6,10.435,21.44,0,1,qs_s_x
