agent_utterance,UI3average,UI3average_diff,lenS,lenS_diff,questionmark,sim1,sim2,sim3,0,1,2,3,4,5,6,7,cls,io,na,oa,op,pa,qw,qy,su
 代表的なものにスプラトゥーンやカービィ、マリオのゲームなどありますが、遊んだことはありますか？,3.8,-1.2000000000000002,43.0,-5.0,1,0.4116637191166372,-0.020052070030044764,0.0,-0.9138454031505794,-1.3180468965671275,1.3442176428905948,-0.2634678513665386,1.0568321522135,1.0972690559629474,-0.6792991120366312,-0.5266632984155732,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 私の知りあいはマリオテニスを試してみたそうです！あんがい体も動かせて楽しかったと言っていました。よろしければ、今度ためしてみてください！	,4.6,0.7999999999999998,76.0,33.0,0,0.1915611908353896,0.30204438446657017,0.11235117631259366,0.07031105706280591,0.8781078048318267,3.7823020708122086,1.763892750260504,-0.9462240507213308,0.1625771510111065,0.8557657595659823,0.040282444519931904,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 それではつぎの話題にうつりたいとおもいます。,4.0,-0.5999999999999996,23.0,-53.0,0,0.09699990799587928,0.20203476882595955,0.20581907891540088,-0.6678062880972329,-0.6592004861474406,-0.1334092831225046,-2.8243444007901712,-0.9462240507213308,-0.23898872959073872,0.3791344721079762,0.5119395398967971,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 それでは少し「ドラマ」の話をしましょう！,4.0,0.0,23.0,0.0,0,0.2231645457078672,0.21056970243960535,0.21338033771691253,-0.6678062880972329,-0.00035407572775476577,-0.1334092831225046,0.003290122531756481,-0.9462240507213308,0.29678460514302635,0.4198107247921103,0.5500951127127278,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 さいきんドラマは見ましたか？,4.6,0.5999999999999996,14.0,-9.0,1,0.4187017585266128,0.2260278053232141,0.08845546269604564,0.07031105706280591,0.658492334691931,-0.7983413998283994,-0.47687423048517463,1.0568321522135,1.1271569382812747,0.49348179563743133,-0.08029994325689559,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ドラマはよく見る方ですか？,5.2,0.6000000000000005,14.0,0.0,1,0.38028851028013105,0.3865061255520876,0.228617146253655,0.8084284022228457,0.658492334691932,-0.7983413998283994,0.003290122531756481,1.0568321522135,0.9640304514604915,1.2582981374445337,0.6269829924781772,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 よく見るんですか！いいですね。今期おすすめのドラマはありますか,5.6,0.39999999999999947,32.0,18.0,0,0.4899960923258074,0.487689139069431,0.3775933241730105,1.3005066323295378,0.4388768645520355,0.53152283358339,0.9636188285656188,-0.9462240507213308,1.4299169165123793,1.7405216685793619,1.378745569802555,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それはどんな内容なんですか？,5.6,0.0,16.0,-16.0,1,0.6122164828711354,0.14530764292654402,0.14155364080493404,1.3005066323295378,-0.00035407572775476577,-0.6505787072270893,-0.8503353939427877,1.0568321522135,1.948940530438324,0.10878123779105897,0.18764372252821399,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 もう少し詳しく教えていただいていいですか。,5.2,-0.39999999999999947,24.0,8.0,0,0.08019638192434203,0.4914059960809947,0.1924644763554912,0.8084284022228457,-0.439585016007545,-0.059527936821849654,0.43010288076902864,-0.9462240507213308,-0.310346927592189,1.758235668691963,0.44454963514964296,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 すみません。なにか言いかけましたか？,2.8,-2.4000000000000004,18.0,-6.0,1,0.2689107350868512,0.032561741314165296,0.1517263951326845,-2.144040978417311,-2.6357397174065,-0.5028160146257794,-0.3168194461461976,1.0568321522135,0.49105130997748053,-0.42854933684321084,0.23897740633407166,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それでは少し「音楽」について話しましょう！,4.0,1.2000000000000002,25.0,7.0,0,0.0,0.0,0.0,-0.6678062880972329,1.3173387451116179,0.014353409478805312,0.3767512859893696,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,4.2,0.20000000000000015,38.0,13.0,1,0.0,0.04061249925730138,-0.09264585290389364,-0.4217671730438862,0.21926139441214082,0.9748109113873199,0.6968608546673237,1.0568321522135,-0.6509105257318976,-0.3901805950090353,-0.9941721721842929,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,5.4,1.2000000000000002,33.0,-5.0,1,0.11695186460689595,0.0,0.05423239139766162,1.0544675172761924,1.3173387451116179,0.605404179884045,-0.2634678513665386,1.0568321522135,-0.1542603419711381,-0.5837338617014687,-0.2529961732350611,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 その歌手のどういうところが好きなんですか？,5.6,0.1999999999999993,22.0,-11.0,1,0.9038158333309806,0.13109661878298334,0.0,1.3005066323295378,0.21926139441213988,-0.2072906294231596,-0.5835774200444926,1.0568321522135,3.187252304920805,0.04105356290444864,-0.5266632984155732,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 おすすめの曲はありますか？,5.8,0.20000000000000015,15.0,-7.0,1,0.1808340611294749,0.4299019328165692,0.22418804679487853,1.5465457473828845,0.21926139441214082,-0.7244600535277443,-0.3701710409258566,1.0568321522135,0.11702310227853158,1.4651162454260458,0.6046329008671666,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,4.4,-1.3999999999999997,13.0,-2.0,0,0.04795305038503781,0.8414480210803477,0.7677419730052789,-0.1757280579905396,-1.5376623667070224,-0.8722227461290543,-0.10341306702756155,-0.9462240507213308,-0.4472721197460754,3.426485066223899,3.347511032053438,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 カラオケは好きですか？,4.0,-0.4000000000000004,11.0,-2.0,1,0.06067354066116211,0.3186571894253715,0.2680056124122183,-0.6678062880972329,-0.439585016007546,-1.0199854387303642,-0.10341306702756155,1.0568321522135,-0.3932530251861108,0.9349399726162215,0.8257448029217547,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,4.0,0.0,13.0,2.0,0,0.06067354066116211,1.0,0.04795305038503781,-0.6678062880972329,-0.00035407572775476577,-0.8722227461290543,0.10999331209107452,-0.9462240507213308,-0.3932530251861108,4.182120745427547,-0.28468294121016713,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,6.0,2.0,91.0,78.0,1,-0.05265311171568307,0.09097170918552723,-0.05265311171568307,1.792584862436231,2.1958006256711995,4.8905222653220335,4.1647145153451595,1.0568321522135,-0.8745083084356362,-0.15017592236122282,-0.7923610731897212,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,4.0,-2.0,13.0,-78.0,0,-0.05265311171568307,1.0,0.06067354066116211,-0.6678062880972329,-2.196508777126709,-0.8722227461290543,-4.158134270281647,-0.9462240507213308,-0.8745083084356362,4.182120745427547,-0.22049288956321547,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは少し「スポーツ」について話しましょう！,4.0,0.0,25.0,12.0,0,-0.008275076344515072,-0.016989335388922326,-0.008275076344515072,-0.6678062880972329,-0.00035407572775476577,0.014353409478805312,0.6435092598876647,-0.9462240507213308,-0.6860516344346261,-0.6647025640368243,-0.5684209324694968,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 スポーツはするほうが好きですか？それとも見るほうが好きですか？,5.2,1.2000000000000002,31.0,6.0,1,0.492508850832028,-0.11385354327176213,0.5093639284609461,0.8084284022228457,1.3173387451116179,0.4576414872827351,0.32339969120971057,1.0568321522135,1.440587648253644,-1.126343295441159,2.043685498310541,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 するのが好きなんですね．最近はどちらでそのスポーツを楽しみましたか？,5.6,0.39999999999999947,37.0,6.0,1,0.6624313416245059,0.4361822585383863,0.49698513734207206,1.3005066323295378,0.4388768645520355,0.9009295650866649,0.32339969120971057,1.0568321522135,2.1621839781696526,1.495047364701639,1.9812197266304377,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 健康のため、とか、リフレッシュするため、とかですか？,5.6,0.0,28.0,-9.0,1,0.4804434008527647,0.6460789929158934,0.12257093382546867,1.3005066323295378,-0.00035407572775476577,0.23599744838077022,-0.47687423048517463,1.0568321522135,1.3893502612354975,2.4953846832560163,0.09185331547936813,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、健康的で、ステキですね・・,4.2,-1.3999999999999997,21.0,-7.0,0,0.417292555398772,0.1861800557865224,0.20898445862559392,-0.4217671730438862,-1.5376623667070224,-0.2811719757238145,-0.3701710409258566,-0.9462240507213308,1.1211725874139258,0.3035732149242662,0.5279126574943848,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 そのほか健康のために、気をつけていることはありますか？,5.4,1.2000000000000002,29.0,8.0,1,0.17724703291545124,0.3256105304395916,0.0660822833005178,1.0544675172761924,1.3173387451116179,0.30987879468142515,0.43010288076902864,1.0568321522135,0.1017903547918803,0.9680785849237813,-0.19319932918709035,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 もう少し詳しく教えていただいていいですか。,6.2,0.7999999999999998,24.0,-5.0,0,0.3251635850198764,-0.046041417816158704,0.032766728126323016,2.0386239774895776,0.8781078048318267,-0.059527936821849654,-0.2634678513665386,-0.9462240507213308,0.7299358147283014,-0.8031605649193606,-0.3613160574622839,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 よくご存じですね。,4.4,-1.7999999999999998,10.0,-14.0,0,0.0,0.0,0.0,-0.1757280579905396,-1.9768933069868133,-1.093866785031019,-0.7436322043834697,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ありがとうございます。参考にさせていただきます。,4.4,0.0,26.0,16.0,0,0.0,0.17517591759626172,0.20652135148297132,-0.1757280579905396,-0.00035407572775476577,0.08823475577946027,0.8569156390063007,-0.9462240507213308,-0.6509105257318976,0.25112909223272795,0.5154833429581613,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,5.6,1.1999999999999993,39.0,13.0,1,0.16402553418435994,0.0,0.09277322890281284,1.3005066323295378,1.317338745111617,1.048692257687975,0.6968608546673237,1.0568321522135,0.04564366746491351,-0.5837338617014687,-0.05851166074611377,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,4.4,-1.1999999999999993,60.0,21.0,0,0.8151348677681294,-0.04733465064259814,0.0,-0.1757280579905396,-1.3180468965671266,2.6002005300017292,1.1236736129045959,-0.9462240507213308,2.810657900112362,-0.8093239245433375,-0.5266632984155732,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 日本で開催されるオリンピックを、見にいく予定はありますか？,3.0,-1.4000000000000004,34.0,-26.0,1,0.6030647866597023,0.7944528100642547,0.2038676479914112,-1.8980018633639648,-1.537662366707023,0.6792855261847,-1.3838513417393778,1.0568321522135,1.9100767498529663,3.202512723289852,0.5020922424202628,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 そうなんですね。,3.4,0.3999999999999999,8.0,-26.0,0,0.06765290561368921,-0.01893269283680261,0.014586933077506109,-1.405923633257272,0.438876864552036,-1.2416294776323291,-1.3838513417393778,-0.9462240507213308,-0.3636143110206113,-0.673964323083103,-0.45305481577923973,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 そうですか。そのスポーツはテレビでの観戦はなされるんですか？,4.8,1.4,32.0,24.0,1,0.5711767160575425,0.386548540080973,0.27282592976661024,0.3163501721161525,1.536954215251513,0.53152283358339,1.283728397243573,1.0568321522135,1.7746602160715552,1.2585002789224313,0.8500690556208722,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,3.8,-1.0,13.0,-19.0,0,0.5711767160575425,1.0,0.06765290561368921,-0.9138454031505794,-1.098431426427232,-0.8722227461290543,-1.0103901782817648,-0.9462240507213308,1.7746602160715552,4.182120745427547,-0.1852736655364087,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それではつぎの話題にうつりたいとおもいます。,4.2,0.4000000000000004,23.0,10.0,0,0.06353833609118358,0.3166452829218435,0.06353833609118358,-0.4217671730438862,0.43887686455203656,-0.1334092831225046,0.5368060703283466,-0.9462240507213308,-0.3810873262334731,0.9253515187372697,-0.2060365783189717,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,4.8,0.5999999999999996,42.0,19.0,1,-0.09905308071894918,0.3332550376373276,0.2130143699866516,0.3163501721161525,0.658492334691931,1.2703362965899396,1.0169704233452779,1.0568321522135,-1.071551367213913,1.0045111947713425,0.5482483688375599,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 具体的になんのために利用していますか？,4.2,-0.5999999999999996,22.0,-20.0,1,0.4219894994203623,-0.047150550818757526,-0.15175974329993674,-0.4217671730438862,-0.6592004861474406,-0.2072906294231596,-1.0637417730614238,1.0568321522135,1.1411187261033575,-0.808446531549715,-1.2924722844603402,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、そういうふうに利用されているのですね。,4.2,0.0,25.0,3.0,0,0.3672298393972204,0.4113795579450191,-0.10858965206155362,-0.4217671730438862,-0.00035407572775476577,0.014353409478805312,0.16334490687073352,-0.9462240507213308,0.9085752322088061,1.3768412998094983,-1.0746276632198664,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 おすすめの便利なきのうとかはありますか？,2.8,-1.4000000000000004,21.0,-4.0,1,0.15682661596273498,0.2261900019435607,0.051982933317047904,-2.144040978417311,-1.537662366707023,-0.2811719757238145,-0.21011625658687957,1.0568321522135,0.015072593889760757,0.494254801147771,-0.2643473733254589,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど。,3.8,1.0,5.0,-16.0,0,0.0,0.0,0.0,-0.9138454031505794,1.0977232749717223,-1.463273516534294,-0.8503353939427877,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ありがとうございました・・,3.8,0.0,13.0,8.0,0,0.0,0.0,0.0,-0.9138454031505794,-0.00035407572775476577,-0.8722227461290543,0.43010288076902864,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは「旅行」について話しましょう,4.0,0.20000000000000015,21.0,8.0,0,0.0,0.0,0.0,-0.6678062880972329,0.21926139441214082,-0.2811719757238145,0.43010288076902864,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 さいきん旅行には行きましたか？,3.8,-0.20000000000000015,17.0,-4.0,1,0.0,0.0,0.0,-0.9138454031505794,-0.21996954586765036,-0.5766973609264344,-0.21011625658687957,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 今までいった「旅行」で特におすすめの場所はありますか？,5.2,1.4000000000000004,32.0,15.0,1,0.0,0.0,0.0,0.8084284022228457,1.5369542152515134,0.53152283358339,0.8035640442266417,1.0568321522135,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 その旅先で何が一番楽しかったですか？,5.6,0.39999999999999947,24.0,-8.0,1,0.34077650183002395,0.0,0.0,1.3005066323295378,0.4388768645520355,-0.059527936821849654,-0.4235226357055156,1.0568321522135,0.7962379470531246,-0.5837338617014687,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 その旅先で何かハプニングはありましたか!,5.2,-0.39999999999999947,23.0,-1.0,0,0.7346276626161338,0.4838346746020248,0.0,0.8084284022228457,-0.439585016007545,-0.1334092831225046,-0.050061472247902535,-0.9462240507213308,2.4687743536875177,1.722151851339359,-0.5266632984155732,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 もう少し詳しく教えていただいていいですか。,5.0,-0.20000000000000015,24.0,1.0,0,0.1838220293776807,0.2882970911403388,0.13472554732119488,0.5623892871694991,-0.21996954586765036,-0.059527936821849654,0.0566417173114155,-0.9462240507213308,0.1297118694438156,0.7902481583316086,0.15318784355992535,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それは、たいへんでしたね!,4.0,-1.0,13.0,-11.0,0,0.024857254817892777,0.15986027197129052,0.09480610902080093,-0.6678062880972329,-1.098431426427232,-0.8722227461290543,-0.5835774200444926,-0.9462240507213308,-0.5453511982719185,0.1781369519698036,-0.04825335489994358,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ほかには何か面白いことはありましたか？,5.0,1.0,22.0,9.0,1,0.20536083957825266,0.3238288037163269,0.7118121402841028,0.5623892871694991,1.0977232749717223,-0.2072906294231596,0.48345447554868765,1.0568321522135,0.2211790220202905,0.9595871344110654,3.0652782899934743,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,4.2,-0.7999999999999998,13.0,-9.0,0,0.024579589845737118,-0.0596434862062068,0.07691849221329626,-0.4217671730438862,-0.8788159562873363,-0.8722227461290543,-0.47687423048517463,-0.9462240507213308,-0.5465303360300771,-0.8679860452225553,-0.1385177253597623,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 その旅先で美味しい食べ物はたべましたか・・,5.2,1.0,24.0,11.0,0,0.0,0.0,0.0,0.8084284022228457,1.0977232749717223,-0.059527936821849654,0.5901576651080057,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、それは素晴らしい経験ですね。,4.2,-1.0,21.0,-3.0,0,0.0,-0.0596434862062068,0.20536083957825266,-0.4217671730438862,-1.098431426427232,-0.2811719757238145,-0.15676466180722057,-0.9462240507213308,-0.6509105257318976,-0.8679860452225553,0.5096271756655678,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 貴重な体験談をありがとうございました。,4.4,0.20000000000000015,24.0,3.0,0,-0.07615967873741658,0.0,0.05773963201548469,-0.1757280579905396,0.21926139441214082,-0.059527936821849654,0.16334490687073352,-0.9462240507213308,-0.9743317774343526,-0.5837338617014687,-0.23529795944695675,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは少し「学校」について話しましょう！,4.0,-0.4000000000000004,25.0,1.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.439585016007546,0.014353409478805312,0.0566417173114155,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
 学生時代で、楽しかったエピソードを教えてください・・,5.4,1.4000000000000004,31.0,6.0,0,0.0,0.2367841432271704,0.088131812878211,1.0544675172761924,1.5369542152515134,0.4576414872827351,0.32339969120971057,-0.9462240507213308,-0.6509105257318976,0.544744938192838,-0.0819331427697576,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 ほかにエピソードはありますか？,4.8,-0.6000000000000005,15.0,-16.0,1,0.3788361592969603,0.0,0.12777843146150936,0.3163501721161525,-0.6592004861474416,-0.7244600535277443,-0.8503353939427877,1.0568321522135,0.9578628680269021,-0.5837338617014687,0.11813135468641323,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それは楽しい時間でしたね！,3.8,-1.0,15.0,0.0,0,0.13001182519756058,0.12414250295454665,0.0,-0.9138454031505794,-1.098431426427232,-0.7244600535277443,0.003290122531756481,-0.9462240507213308,-0.09879964582008756,0.00791125794498483,-0.5266632984155732,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
 最近、お子さんの学校のピーティーエーはたいへんと聞きますが、参加されたことはありますか？,4.6,0.7999999999999998,49.0,34.0,1,0.2123871830841841,0.3820551119975594,0.08775019233578815,0.07031105706280591,0.8781078048318267,1.7875057206945244,1.817244345040163,1.0568321522135,0.25101723627293704,1.2370852539892918,-0.08385887375935933,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 もう少し詳しく教えていただいていいですか。,4.4,-0.1999999999999993,24.0,-25.0,0,0.2133471399637504,0.05381544671634745,0.20117776661179654,-0.1757280579905396,-0.2199695458676494,-0.059527936821849654,-1.3304997469597188,-0.9462240507213308,0.2550938088204678,-0.3272572670336582,0.4885185812693464,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 それはご活躍されたんですね・・,3.0,-1.4000000000000004,17.0,-7.0,0,0.0863061120578477,0.5670112643857093,0.2756033739854687,-1.8980018633639648,-1.537662366707023,-0.5766973609264344,-0.3701710409258566,-0.9462240507213308,-0.2844012224618467,2.1185593849652116,0.8640845757765443,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ほかにたいへんだったことはありますか？,4.0,1.0,19.0,2.0,1,0.003798595739149144,0.2798375028980131,0.4322584366646862,-0.6678062880972329,1.0977232749717223,-0.4289346683251245,0.10999331209107452,1.0568321522135,-0.6347793312595178,0.7499309907325062,1.6545962892290866,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 それはたいへんでしたね。,3.6,-0.3999999999999999,12.0,-7.0,0,0.16183960812210302,0.3262204028214296,0.024857254817892777,-1.1598845182039255,-0.43958501600754546,-0.9461040924297093,-0.3701710409258566,-0.9462240507213308,0.036360869074683125,0.9709851480245248,-0.4012287879583142,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 なるほど、勉強になります・・,4.0,0.3999999999999999,17.0,5.0,0,0.08052099507589232,0.15350729816169925,0.05329299889876954,-0.6678062880972329,0.438876864552036,-0.5766973609264344,0.2700480964300515,-0.9462240507213308,-0.3089684187337753,0.14785960247039306,-0.257736529283587,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.2,1.2000000000000002,65.0,48.0,1,-0.02578792446765305,0.07294548152906312,-0.14828777777344934,0.8084284022228457,1.3173387451116179,2.969607261505004,2.5641666719553893,1.0568321522135,-0.7604220539894238,-0.23608630248693876,-1.2749520755985817,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,4.0,-1.2000000000000002,37.0,-28.0,1,0.2249393309899267,-0.03169336046368278,-0.0252181233322078,-0.6678062880972329,-1.3180468965671275,0.9009295650866649,-1.4905545312986959,1.0568321522135,0.3043214446746875,-0.734779809682712,-0.6539188211191227,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 なるほど、そうなんですね。,3.8,-0.20000000000000015,13.0,-24.0,0,0.10000515270963477,-0.09995573669336316,-0.0268612555464412,-0.9138454031505794,-0.21996954586765036,-0.8722227461290543,-1.2771481521800598,-0.9462240507213308,-0.22622659583297813,-1.0601083699305083,-0.662210383740131,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 人工知能を搭載した、ルンバのような家電を使ったことはありますか？,3.4,-0.3999999999999999,39.0,26.0,1,-0.05269607989510187,0.07800853053004818,0.296572517564563,-1.405923633257272,-0.43958501600754546,1.048692257687975,1.390431586802891,1.0568321522135,-0.8746907779864719,-0.21195654707947417,0.9698989257046127,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 グーグルホームのようなスピーカーを使って、家事を効率化させたいとは思いますか？,5.0,1.6,37.0,-2.0,1,0.3210591423213237,0.11085165109249523,0.04316181165353072,0.5623892871694991,1.7565696853914086,0.9009295650866649,-0.10341306702756155,1.0568321522135,0.7125058042934656,-0.0554310096344422,-0.3088604575599552,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 なるほど、そうなんですね。,3.8,-1.2000000000000002,13.0,-24.0,0,0.11085165109249523,-0.05269607989510187,1.0,-0.9138454031505794,-1.3180468965671275,-0.8722227461290543,-1.2771481521800598,-0.9462240507213308,-0.18016563363186078,-0.8348757168471787,4.519529910617656,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 ありがとうございました・・,4.0,0.20000000000000015,13.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,0.21926139441214082,-0.8722227461290543,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 これから本番の収録を開始します。,4.0,0.0,22.0,0.0,0,0.0,0.0,0.0,-0.6678062880972329,-0.00035407572775476577,-0.2072906294231596,0.003290122531756481,-0.9462240507213308,-0.6509105257318976,-0.5837338617014687,-0.5266632984155732,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,4.6,0.5999999999999996,60.0,38.0,0,0.4818299004475866,0.0,0.0,0.07031105706280591,0.658492334691931,2.6002005300017292,2.030650724158799,-0.9462240507213308,1.395238198814493,-0.5837338617014687,-0.5266632984155732,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
 きょうはここまでなにで来られましたか？乗り物は乗りましたか？,5.0,0.4000000000000004,32.0,-28.0,1,0.2726849603053147,0.1553568080293172,0.0,0.5623892871694991,0.43887686455203656,0.53152283358339,-1.4905545312986959,1.0568321522135,0.507079012097536,0.15667409759391066,-0.5266632984155732,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 ここに来るまで迷いませんでしたか・・,5.0,0.0,19.0,-13.0,0,0.2299433446332571,0.015154598297842119,0.05334292970094945,0.5623892871694991,-0.00035407572775476577,-0.4289346683251245,-0.6902806096038107,-0.9462240507213308,0.3255715915094978,-0.5115092495845084,-0.2574845688087052,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
 時間はどのくらいかかりましたか？,4.8,-0.20000000000000015,17.0,-2.0,1,0.19046099575804165,0.06250370877289631,0.08914049599042276,0.3163501721161525,-0.21996954586765036,-0.5766973609264344,-0.10341306702756155,1.0568321522135,0.15790504006038186,-0.2858502732835106,-0.07684313289884809,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,5.0,0.20000000000000015,50.0,33.0,0,0.01768222486348284,0.2235985304941079,0.4318222427692689,0.5623892871694991,0.21926139441214082,1.8613870669951795,1.763892750260504,-0.9462240507213308,-0.5758208274422133,0.4819042250011531,1.6523951705562099,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
