name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label,agent_utterance,dialogue_act,general,context,questionmark,default,はじめに乗り物,はじめの雑談,アニメ・漫画,エスエヌエス,ゲーム,スポーツ,ドラマ,休日の過ごしかた,学校,旅行,映画,最後の質問,本,音楽,食事,lenS_diff,UI3average,UI3average_diff,sim1,sim2,sim3
1902F4010_014,1143.0,18.0,47.0,-29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, 具体的にはどういったものですか？,qw,1.1875,13,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,5.6,0.1999999999999993,-0.07359866338701591,-0.0696615334734928,-0.07458082174246293
1902F4010_015,1024.0,24.0,50.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, なるほど、その中でもおすすめのスイーツはありますか？,qy,1.0526315789473684,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.4,-0.1999999999999993,0.028505922513552908,0.03789067402476545,-0.10721633235287875
1902F4010_016,1222.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2, そうですか、とても美味しそうですね・・,pa,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,5.2,-0.20000000000000018,0.05117380530276635,0.049539391731536334,-0.04272130484977207
1902F4010_017,934.0,57.0,11.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,io,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.4,-0.7999999999999998,0.4203020918877854,-0.014568959799167079,0.07833047449018414
1902F4010_018,330.0,29.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, おばあちゃんがよく家で出してくれていたと言っていました。,oa,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-28.0,4.2,-0.20000000000000018,0.2117636129041708,0.2676643413433651,0.0514210412296741
1902F4010_019,1303.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6, そうですね。,oa,1.25,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,3.6,-0.6000000000000001,0.0,0.0,0.0
1902F4010_020,1594.0,14.0,18.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, いい思い出だったようです。,oa,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.8,0.19999999999999973,0.0,0.10678292084606275,0.367833690496929
1902F4010_021,545.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,2.0344827586206895,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.20000000000000018,0.1845232858865278,0.0,0.009288382046478166
1902F4010_022,983.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2, 次に「お休みの日の過ごし方」についてお話ししましょう！,op,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.2,0.20000000000000018,-0.030591055939975742,0.19033954073205644,0.0
1902F4010_023,339.0,39.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 休日は家で過ごすほうが多いですか？外出することが多いですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,1.0,0.3357731534336086,0.017934426283463485,0.07380201215478682
1902F4010_024,913.0,23.0,28.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, そとで過ごすときはスポーツをしたりしますか・・,qy,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,5.6,0.39999999999999947,0.30947203225380404,0.5538726082413917,0.012394994265980768
1902F4010_025,1386.0,15.0,32.0,-17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6, なるほど、面白そうですね！,pa,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.6,0.0,0.17969204246147255,0.02780436927279149,0.16729876314286823
1902F4010_026,1112.0,28.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0, 健康のため、とか、リフレッシュするため、とかですか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.40000000000000036,0.04864391021679046,0.5048024451030639,0.3643505846069215
1902F4010_027,940.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,4.8,-1.2000000000000002,-0.13372345210964706,0.006898255303290913,-0.0003653509917148
1902F4010_028,1418.0,29.0,69.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, そのほか健康のために、気をつけていることはありますか？,qy,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.4,0.6000000000000005,-0.05514172208240081,0.3256105304395916,0.28138598986185287
1902F4010_029,1319.0,21.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0, なるほど、健康的で、ステキですね・・,pa,1.1111111111111112,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.0,-0.40000000000000036,0.17724703291545124,-0.05910283577151712,0.41729255539877197
1902F4010_030,503.0,26.0,9.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8, ありがとうございます。参考にさせていただきます。,pa,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,-0.20000000000000018,0.005610771736428448,0.20652135148297135,0.18948038878318765
1902F4010_031,260.0,39.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,qy,1.0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.8,0.0,0.16402553418435997,-0.036939861860073774,0.019458753745102267
1902F4010_032,1068.0,60.0,19.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,io,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.6,-0.20000000000000018,0.8151348677681294,-0.04733465064259814,-0.03284688466602972
1902F4010_033,1355.0,23.0,32.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, オリンピックは今までに見たことはありますか？,qy,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,5.2,0.6000000000000005,0.260540525731492,0.29815486719902234,-0.007261968123566157
1902F4010_034,1195.0,34.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 日本で開催されるオリンピックを、見にいく予定はありますか？,qy,1.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.4,-0.7999999999999998,0.5809012372509476,0.6030647866597023,0.7944528100642547
1902F4010_035,1174.0,32.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, そうですか。そのスポーツはテレビでの観戦はなされるんですか？,qy,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.4,0.0,0.386548540080973,0.20988327148585884,0.27282592976661024
1902F4010_036,1071.0,23.0,41.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, なにかおすすめのスポーツ観戦はありますか？,qy,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,4.0,-0.40000000000000036,0.3679236508889966,0.3759537705001853,0.3159990747460912
1902F4010_037,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,4.0,0.0,0.0,0.0,0.0
1902F4010_038,1059.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,-0.6000000000000001,0.0,-0.0692932764579229,0.5711767160575425
1902F4010_039,752.0,48.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,qw,1.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.8,1.4,0.05462349758941615,0.0,0.06666225438962832
1902F4010_040,656.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「本」について話しましょう,op,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-26.0,4.0,-0.7999999999999998,0.3143045677582588,0.03540272480427206,0.0
1902F4010_041,368.0,14.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 最近本は読みましたか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,5.4,1.4000000000000004,0.8491795444758913,0.3122601694396941,0.02236608338037351
1902F4010_042,1128.0,34.0,56.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6, よく読むんですか。いいですね。おすすめの作者や本はありますか？,qy,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,5.6,0.1999999999999993,0.5475089089057863,0.6143558870888789,0.3138923011699573
1902F4010_043,1511.0,24.0,31.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, その作者のどういったところが好きなんですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,5.6,0.0,0.7191910002322632,0.13955114815716735,0.11153262080373978
1902F4010_044,40.0,24.0,74.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8, もう少し詳しく教えていただいていいですか。,qw,1.8235294117647058,25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.20000000000000018,0.11465546954057096,0.4026301089106769,0.045102366570719254
1902F4010_045,753.0,46.0,13.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2, そうなんですね，新しい知識が増えました，今度知りあいにもすすめてみたいと思います！,pa,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,5.2,-0.5999999999999996,0.02345403075101486,0.5927601076884169,0.3252191323773943
1902F4010_046,1501.0,19.0,92.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, 一番好きなシーンなどはありますか？,qy,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-27.0,5.2,0.0,0.10657848301732203,0.2665958530322723,0.3382497668240281
1902F4010_047,1208.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4, いいですね，とても興味深いです！,pa,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4,-0.7999999999999998,0.2665958530322723,0.02345403075101486,1.0000000000000002
1902F4010_048,1167.0,13.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございました・・,oa,2.0,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.0,-0.40000000000000036,0.0,0.0,0.0
1902F4010_049,557.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,2.0344827586206895,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.18565440199678165,0.2821394850976203
1902F4010_050,649.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは少し「音楽」について話しましょう！,op,1.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
1902F4010_051,1470.0,38.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,qw,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,4.4,0.40000000000000036,0.0,0.20502267835534263,0.0
1902F4010_052,689.0,33.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0, 邦楽が好きなんですか。おすすめの歌手やきょくってありますか？,qy,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,3.0,-1.4000000000000004,0.11695186460689597,0.0,0.17066758445032215
1902F4010_053,918.0,11.0,14.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8, カラオケは好きですか？,qy,1.0769230769230769,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-22.0,2.8,-0.20000000000000018,0.25707185434060664,0.19987236595439622,0.0
1902F4010_054,721.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.2000000000000002,0.06067354066116211,0.7677419730052789,-0.04871640139451869
1902F4010_055,1170.0,91.0,23.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8, そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,qy,1.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,2.8,-1.2000000000000002,-0.05265311171568307,0.09097170918552722,0.09139526168489183
1902F4010_056,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.0,3.8,1.0,0.0,0.0,0.0
1902F4010_057,933.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.4,-0.3999999999999999,0.0,-0.05265311171568307,1.0
1902F4010_058,632.0,11.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, ありがとうございます。,oa,1.5,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,0.3999999999999999,0.0,0.0,0.0
1902F4010_059,849.0,42.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,0.20000000000000018,0.0,0.33325503763732756,0.0
1902F4010_060,1112.0,22.0,53.0,-31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2, 具体的になんのために利用していますか？,qw,1.0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,5.2,1.2000000000000002,0.4219894994203623,0.0,-0.15175974329993677
1902F4010_061,32.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, なるほど、そういうふうに利用されているのですね。,oa,1.1176470588235294,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,-1.0,0.36722983939722037,0.41137955794501907,0.0
1902F4010_062,355.0,21.0,59.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2, おすすめの便利なきのうとかはありますか？,qy,1.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.2,1.0,0.156826615962735,0.2261900019435607,0.051982933317047904
1902F4010_063,1977.0,9.0,48.0,-39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8, それはなんですか？,qw,1.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,4.8,-0.40000000000000036,0.1284878305802568,0.09486510542621983,0.046610477629834106
1902F4010_064,859.0,23.0,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0, いいですね．使ってみると面白そうですね！,pa,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.20000000000000018,-0.007009053386400175,0.13943416584124727,0.13005996008229231
1902F4010_065,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,3.8,-1.2000000000000002,0.0,0.0,0.0
1902F4010_066,409.0,26.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4, ショッピングで「アマゾン」などはよく利用しますか？,qy,1.0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.4,-0.3999999999999999,0.0,0.006693516050027266,0.0065995509959513214
1902F4010_067,2031.0,8.0,15.0,-7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2, そうなんですね。,oa,2.4782608695652173,35,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,4.2,0.8000000000000003,-0.11337436533081743,0.0,0.05122615401871752
1902F4010_068,712.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,-0.40000000000000036,1.0,-0.11337436533081743,0.0
1902F4010_069,563.0,13.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございました・・,oa,2.0,26,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.20000000000000018,0.0,0.0,0.0
1902F4010_070,394.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それではつぎの話題にうつりたいとおもいます。,op,2.0344827586206895,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.06353833609118358,0.06353833609118358
1902F4010_071,638.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0, それでは「旅行」について話しましょう,op,1.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0
1902F4010_072,1307.0,17.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0, さいきん旅行には行きましたか？,qy,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,1.0,0.0,0.0,0.0
1902F4010_073,667.0,32.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6, 今までいった「旅行」で特におすすめの場所はありますか？,qy,1.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,4.6,-0.40000000000000036,0.0,0.0,0.057910419166615025
1902F4010_074,53.0,24.0,37.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6, もう少し詳しく教えていただいていいですか。,qw,1.8235294117647058,25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,5.6,1.0,0.13472554732119488,0.0,0.0
1902F4010_075,61.0,24.0,70.0,-46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4, その旅先で何が一番楽しかったですか？,qw,1.0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.8000000000000007,0.2882970911403388,0.34077650183002395,0.0
1902F4010_076,1133.0,24.0,30.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0, その旅先で美味しい食べ物はたべましたか・・,qy,1.0476190476190477,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.4000000000000004,0.0,0.0,0.0
1902F4010_077,629.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, なるほど、そうなんですね。,oa,4.413793103448276,81,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,4.0,0.0,0.0,0.25708767903921326,0.07691849221329626
1902F4010_078,300.0,22.0,24.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4, ほかには何か面白いことはありましたか？,qy,1.0666666666666667,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.4,-0.6000000000000001,0.024579589845737118,0.0,0.4808386384232009
1902F4010_079,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8, なるほど。,oa,1.7407407407407407,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,3.8,0.3999999999999999,0.0,0.0,0.0
1902F4010_080,941.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0, ありがとうございます。,oa,1.5,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.20000000000000018,0.0,0.0,0.0
1902F4010_081,479.0,25.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4, 「温泉」などリフレッシュするためにいきますか？,qy,1.0714285714285714,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.4,0.40000000000000036,0.0,0.0,0.06129632688573362
1902F4010_082,1313.0,24.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4, 旅行に行くときはなにか目的はありますか？,qy,1.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.4,1.0,0.2374666107289563,0.0,0.0
1902F4010_083,1248.0,19.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8, なるほど、それはリラックスできますね。,oa,1.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.8,-0.6000000000000005,0.24069033535960654,0.4293955232835759,0.0
